01:57;34,25;1160;16;3601
01:58;33,5;1150;15;3090
01:58;34,5;1170;17;3136
01:58;34,5;1200;20;3184
01:58;34,5;1220;22;3136
01:59;34,25;1250;25;3134
01:59;34,5;1270;27;3111
01:59;34,75;1300;30;3157
01:59;34;1320;32;3125
02:00;34,5;1350;35;3306
02:00;34,5;1370;37;3143
02:00;34,25;1400;40;3135
02:00;34,25;1420;42;3225
02:01;34,75;1450;45;3122
02:01;34;1470;47;3127
02:01;34,25;1500;50;3337
02:01;34,25;1520;52;3110
02:02;34,75;1550;55;3139
02:02;34,75;1570;57;3135
02:02;34,75;1600;60;3103
02:02;34,5;1580;58;3158
02:03;34,5;1550;55;3101
02:03;34;1530;53;3297
02:03;34,75;1500;50;3677
02:03;34,75;1480;48;3456
02:04;34,75;1450;45;3206
02:04;34,75;1430;43;3271
02:04;35;1400;40;3527
02:04;34,75;1380;38;3802
02:05;34,75;1350;35;3196
02:05;34,75;1330;33;3199
02:05;34,75;1300;30;3248
02:05;34,75;1280;28;3479
02:06;34,75;1250;25;3682
02:06;34,75;1230;23;3200
02:06;34,75;1200;20;3202
02:07;34,75;1170;17;3247
02:07;35;1150;15;3344
02:07;34,5;1160;16;3168
02:07;35;1180;18;3250
02:08;35;1210;21;3093
02:08;34,5;1230;23;3181
02:08;34,25;1260;26;3065
02:08;35;1280;28;3141
02:09;35;1310;31;3154
02:09;34,75;1330;33;3150
02:09;34;1360;36;3107
02:09;34,5;1380;38;3334
02:10;35;1410;41;3123
02:10;34,75;1430;43;3089
02:10;34,75;1460;46;3270
02:10;35;1480;48;3152
02:11;35,25;1510;51;3105
02:11;35;1530;53;3197
02:11;35,25;1560;56;3091
02:11;34,75;1580;58;3151
02:12;35,25;1590;59;3285
02:12;35;1570;57;3173
02:12;35;1540;54;3194
02:12;35,25;1520;52;3243
02:13;35,25;1490;49;3653
02:13;34,75;1470;47;3443
02:13;35,25;1440;44;3194
02:13;35,25;1420;42;3227
02:14;35,25;1390;39;3422
02:14;35;1370;37;3662
02:14;35,25;1340;34;3285
02:14;35,25;1320;32;3176
02:15;35,25;1290;29;3236
02:15;35,25;1270;27;3303
02:15;35;1240;24;3778
02:15;35,25;1220;22;3367
02:16;34,75;1190;19;3066
02:16;35;1170;17;3234
02:16;35,25;1140;14;3603
02:16;35,25;1160;16;3143
02:17;34,75;1190;19;3282
02:17;35,25;1210;21;3152
02:17;35,25;1240;24;3146
02:17;35,25;1260;26;3365
02:18;35,25;1290;29;3141
02:18;35,25;1310;31;3158
02:18;35,5;1340;34;3344
02:18;35,5;1360;36;3132
02:19;35,25;1390;39;3143
02:19;35,5;1420;42;3175
02:19;35;1440;44;3135
02:19;35,25;1470;47;3223
02:20;35,25;1490;49;3156
02:20;35,5;1520;52;3103
02:20;35,5;1540;54;3166
02:20;35,5;1570;57;3093
02:21;35,25;1590;59;3117
02:21;35;1580;58;3441
02:21;35,25;1560;56;3181
02:21;35,75;1530;53;3234
02:22;35,75;1510;51;3346
02:22;35,25;1480;48;3789
02:22;35,75;1460;46;3376
02:22;35,25;1430;43;3216
02:23;35;1410;41;3215
02:23;35,25;1380;38;3485
02:23;35,5;1360;36;3807
02:23;35,75;1330;33;3223
02:24;35,25;1310;31;3215
02:24;35,75;1280;28;3086
02:24;35,25;1260;26;3440
02:24;35,75;1230;23;3423
02:25;35,75;1210;21;3363
02:25;35,75;1180;18;3247
02:25;35,75;1160;16;3295
02:25;35,25;1150;15;3275
02:26;35,75;1170;17;3136
02:26;35,75;1200;20;3128
02:26;35;1220;22;3363
02:26;36;1250;25;3179
02:27;35,75;1270;27;3152
02:27;35,75;1300;30;3431
02:27;35,75;1320;32;3141
02:27;35,75;1350;35;3162
02:28;36,25;1370;37;3201
02:28;35,75;1400;40;3129
02:28;36;1420;42;3237
02:28;35,25;1450;45;3231
02:29;35,75;1470;47;3140
02:29;36;1500;50;3191
02:29;35,75;1520;52;3133
02:29;35,75;1550;55;3138
02:30;36;1570;57;3355
02:30;36;1600;60;3127
02:30;35,75;1580;58;3348
02:30;36,25;1550;55;3174
02:31;36;1530;53;3198
02:31;36;1500;50;3397
02:31;36;1470;47;3583
02:32;35,75;1430;43;3703
02:32;36;1400;40;3120
02:32;36,25;1380;38;3197
02:32;35,5;1350;35;3233
02:33;35,75;1330;33;3664
02:33;36,25;1300;30;4095
02:33;36,25;1280;28;3248
02:33;36;1250;25;3339
02:34;36;1230;23;3357
02:34;36,5;1200;20;3723
02:34;36,25;1180;18;3670
02:34;36,25;1150;15;3239
02:35;36,25;1150;15;3147
02:35;36,25;1180;18;3190
02:35;36,5;1200;20;3125
02:35;36;1230;23;3137
02:36;36;1250;25;3325
02:36;36,5;1280;28;3187
02:36;36;1300;30;3151
02:36;36;1330;33;3280
02:37;36;1350;35;3136
02:37;36;1380;38;3154
02:37;36;1400;40;3226
02:37;36;1430;43;3137
02:38;36,5;1450;45;3142
02:38;36;1480;48;3374
02:38;36,75;1500;50;3142
02:39;35,75;1530;53;3133
02:39;36,25;1550;55;3151
02:39;36,5;1580;58;3153
02:39;36;1600;60;3185
02:40;36,5;1570;57;3521
02:40;36,25;1550;55;3597
02:40;36,75;1520;52;3183
02:40;36;1500;50;3131
02:41;36,5;1470;47;3233
02:41;36,5;1450;45;3440
02:41;36,5;1420;42;3544
02:41;36,25;1400;40;3306
02:42;36,5;1370;37;3081
02:42;36,25;1350;35;3254
02:42;36,75;1320;32;3666
02:42;36,75;1300;30;3847
02:43;36,25;1270;27;3187
02:43;36,5;1250;25;3227
02:43;36,25;1220;22;3361
02:43;36,5;1200;20;3523
02:44;36,5;1170;17;3619
02:44;36,5;1150;15;3349
02:44;36,75;1160;16;3157
02:44;35,75;1190;19;3168
02:45;36,5;1210;21;3223
02:45;36,25;1240;24;3167
02:45;36,75;1260;26;3135
02:45;36,5;1290;29;3099
02:46;36,75;1310;31;3109
02:46;37;1340;34;3063
02:46;36,75;1360;36;3334
02:46;36,75;1390;39;3088
02:47;36,5;1410;41;3136
02:47;36,75;1440;44;3104
02:47;37;1460;46;3152
02:47;36,75;1490;49;3099
02:48;36,25;1510;51;3155
02:48;36,75;1540;54;3101
02:48;36,5;1560;56;3131
02:48;37;1590;59;3142
02:49;37;1590;59;3189
02:49;36,5;1560;56;3479
02:49;36,75;1540;54;3609
02:49;36,75;1510;51;3200
02:50;36,25;1490;49;3211
02:50;36,5;1460;46;3090
02:50;36,75;1440;44;3367
02:50;36,5;1410;41;3639
02:51;37;1390;39;3409
02:51;36,75;1360;36;3216
02:51;36,75;1340;34;3281
02:51;36,75;1310;31;3611
02:52;36,75;1290;29;3881
02:52;37;1260;26;3191
02:52;36,75;1240;24;3233
02:52;37;1210;21;3301
02:53;37;1190;19;3503
02:53;37,25;1160;16;3472
02:53;37,25;1140;14;3203
02:53;37;1170;17;3177
02:54;37,25;1190;19;3161
02:54;37;1220;22;3171
02:54;36,5;1240;24;3334
02:54;37,25;1270;27;3123
02:55;37;1290;29;3156
02:55;37;1320;32;3248
02:55;37,25;1340;34;3131
02:55;37;1370;37;3158
02:56;37;1390;39;3138
02:56;37;1420;42;3147
02:56;37;1440;44;3146
02:56;37,25;1470;47;3359
02:57;37,25;1490;49;3120
02:57;37;1530;53;3099
02:57;37;1560;56;3150
02:58;37;1580;58;3287
02:58;37,5;1590;59;3147
02:58;37;1570;57;3211
02:58;37;1540;54;3083
02:59;37;1520;52;3552
02:59;37;1490;49;3980
02:59;37,25;1470;47;3180
02:59;36,75;1440;44;3209
03:00;37;1420;42;3280
03:00;37;1390;39;3553
03:00;37,5;1370;37;3792
03:00;37,25;1340;34;3378
03:01;37;1320;32;3227
03:01;37,5;1290;29;3312
03:01;37,75;1270;27;3543
03:01;37,25;1240;24;3589
03:02;37,5;1220;22;3199
03:02;37;1190;19;3266
03:02;37,25;1170;17;3271
03:02;37,25;1140;14;3796
03:03;37,5;1160;16;3130
03:03;37,5;1190;19;3094
03:03;37,75;1210;21;3153
03:03;37,5;1240;24;3173
03:04;37,5;1260;26;3238
03:04;37,75;1290;29;3143
03:04;37,75;1310;31;3066
03:04;37,5;1340;34;3392
03:05;37,75;1360;36;3133
03:05;37,75;1390;39;3161
03:05;37,75;1410;41;3146
03:05;37,5;1440;44;3083
03:06;37,5;1460;46;3242
03:06;37,5;1490;49;3174
03:06;37,5;1510;51;3117
03:06;37,5;1540;54;3215
03:07;37;1560;56;3103
03:07;38;1590;59;3133
03:07;37,5;1590;59;3349
03:07;38;1560;56;3169
03:08;37,25;1540;54;3222
03:08;37,75;1510;51;3221
03:08;37,75;1490;49;3510
03:08;37,25;1460;46;3310
03:09;38;1440;44;3200
03:09;38;1410;41;3216
03:09;37,75;1390;39;3243
03:09;37,75;1360;36;3743
03:10;38;1330;33;3815
03:10;38;1310;31;3216
03:10;38;1280;28;3238
03:10;38;1260;26;3417
03:11;38,25;1230;23;3678
03:11;37,5;1210;21;3475
03:11;37,75;1180;18;3093
03:11;37,75;1160;16;3265
03:12;38,25;1150;15;3191
03:12;37,5;1170;17;3153
03:12;38;1200;20;3099
03:12;38;1220;22;3313
03:13;37,75;1250;25;3116
03:13;38;1270;27;3146
03:13;37,75;1300;30;3231
03:13;38,25;1320;32;3136
03:14;37,75;1350;35;3084
03:14;38,25;1370;37;3294
03:14;38,25;1400;40;3137
03:14;38,25;1420;42;3153
03:15;38,25;1450;45;3344
03:15;38,25;1470;47;3088
03:15;38,25;1500;50;3117
03:15;37,75;1520;52;3153
03:16;38;1550;55;3120
03:16;37,75;1570;57;3213
03:16;38;1600;60;3071
03:16;37,75;1580;58;3693
03:17;38,25;1550;55;3193
03:17;38;1530;53;3191
03:17;38;1500;50;3202
03:17;38,5;1480;48;3408
03:18;38,25;1450;45;3472
03:18;38,25;1430;43;3466
03:18;38;1400;40;3213
03:18;38,25;1380;38;3237
03:19;38,25;1350;35;3521
03:19;38,25;1330;33;3830
03:19;38,25;1300;30;3250
03:19;37,75;1280;28;3200
03:20;38,25;1250;25;3282
03:20;38,5;1230;23;3445
03:20;38,5;1200;20;3814
03:20;38;1180;18;3482
03:21;38,5;1150;15;3088
03:21;38,25;1150;15;3165
03:21;38,5;1180;18;3216
03:21;38,5;1200;20;3143
03:22;38,25;1230;23;3135
03:22;38,5;1260;26;3263
03:22;38,25;1290;29;3169
03:23;38,5;1320;32;3140
03:23;38;1340;34;3127
03:23;38,25;1370;37;3120
03:23;38,75;1390;39;3165
03:24;38,5;1420;42;3095
03:24;38,5;1440;44;3293
03:24;38,75;1470;47;3090
03:24;38,5;1490;49;3124
03:25;38,5;1520;52;3134
03:25;38,75;1540;54;3137
03:25;38,5;1570;57;3106
03:25;38,5;1590;59;3215
03:26;39;1580;58;3247
03:26;38,25;1560;56;3440
03:26;38,75;1530;53;3619
03:26;38,75;1510;51;3233
03:27;38,75;1480;48;3229
03:27;38,25;1460;46;3278
03:27;38,75;1430;43;3549
03:27;38,5;1410;41;3765
03:28;38,75;1380;38;3197
03:28;38,75;1360;36;3184
03:28;38,25;1330;33;3286
03:28;38,5;1310;31;3391
03:29;38,5;1280;28;3571
03:29;38,25;1260;26;3532
03:29;38;1230;23;3093
03:29;38,75;1210;21;3262
03:30;38,5;1180;18;3632
03:30;38,5;1160;16;3841
03:30;39;1150;15;3159
03:30;38,75;1170;17;3181
03:31;39;1200;20;3354
03:31;38,5;1220;22;3137
03:31;39,25;1250;25;3146
03:31;38,5;1270;27;3248
03:32;38,5;1300;30;3207
03:32;38,75;1320;32;3155
03:32;38,75;1350;35;3347
03:32;39,25;1370;37;3156
03:33;38,75;1400;40;3139
03:33;38,75;1420;42;3169
03:33;38,75;1450;45;3152
03:33;39;1470;47;3229
03:34;39;1500;50;3213
03:34;39;1520;52;3130
03:34;39;1550;55;3170
03:34;39;1570;57;3122
03:35;39;1600;60;3117
03:35;39;1570;57;3182
03:35;39;1550;55;3206
03:35;39;1520;52;3362
03:36;39;1500;50;3626
03:36;39;1470;47;3781
03:36;39;1450;45;3232
03:36;39;1420;42;3294
03:37;38,75;1400;40;3501
03:37;39;1370;37;3916
03:37;39,25;1350;35;3423
03:37;39,25;1320;32;3081
03:38;39,25;1300;30;3248
03:38;39,25;1270;27;3648
03:38;38,75;1250;25;3862
03:38;39,25;1220;22;3239
03:39;39,25;1200;20;3288
03:39;39,25;1170;17;3335
03:39;39;1150;15;3599
03:39;39,5;1160;16;3162
03:40;39,25;1180;18;3177
03:40;39,25;1210;21;3152
03:40;39,5;1230;23;3280
03:40;39,5;1260;26;3242
03:41;39,25;1280;28;3141
03:41;39,75;1310;31;3182
03:41;39,25;1330;33;3153
03:41;39,5;1360;36;3136
03:42;39,25;1380;38;3326
03:42;39,5;1410;41;3198
03:42;39,5;1430;43;3120
03:42;39,25;1460;46;3291
03:43;39,5;1480;48;3120
03:43;39,75;1510;51;3130
03:43;39,75;1530;53;3184
03:43;39,25;1560;56;3147
03:44;39,5;1580;58;3136
03:44;39,5;1590;59;3332
03:44;39,25;1570;57;3179
03:44;39,5;1540;54;3187
03:45;39,25;1520;52;3221
03:45;39,5;1490;49;3550
03:45;39,5;1470;47;3699
03:45;39,5;1440;44;3190
03:46;39,75;1420;42;3178
03:46;39,75;1390;39;3246
03:46;39,5;1370;37;3344
03:46;39,75;1340;34;3740
03:47;39,5;1320;32;3509
03:47;39,75;1290;29;3071
03:47;39,5;1260;26;3255
03:48;39,5;1220;22;3312
03:48;40;1190;19;3641
03:48;39,75;1170;17;3600
03:49;40;1140;14;3876
03:49;40;1160;16;3183
03:49;40;1190;19;3093
03:49;39,5;1210;21;3227
